"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002239.1","Genbank","gene",772271,773545,".","-",".","NCU16745","NCU16745"
"CM002239.1","Genbank","gene",828477,829178,".","+",".","NCU16746","NCU16746"
"CM002239.1","Genbank","gene",597156,597810,".","-",".","NCU16738","NCU16738"
"CM002239.1","Genbank","gene",103519,106130,".","+",".","NCU16720","NCU16720"
"CM002239.1","Genbank","gene",360310,360701,".","+",".","NCU16728","NCU16728"
"CM002238.1","Genbank","gene",5228166,5229513,".","-",".","NCU16716","NCU16716"
"CM002238.1","Genbank","gene",4725647,4726429,".","-",".","NCU16701","NCU16701"
"CM002238.1","Genbank","gene",4809123,4810856,".","+",".","NCU16704","NCU16704"
"CM002238.1","Genbank","gene",4825346,4825846,".","-",".","NCU16705","NCU16705"
"CM002238.1","Genbank","gene",4467880,4469161,".","+",".","NCU16695","NCU16695"
"CM002238.1","Genbank","gene",2247190,2248570,".","-",".","NCU16648","NCU16648"
"CM002238.1","Genbank","gene",1545160,1546299,".","+",".","NCU16632","NCU16632"
"CM002238.1","Genbank","gene",1546925,1547737,".","+",".","NCU16633","NCU16633"
"CM002237.1","Genbank","gene",4298463,4299228,".","+",".","NCU16600","NCU16600"
"CM002237.1","Genbank","gene",4187449,4188672,".","+",".","NCU16594","NCU16594"
"CM002237.1","Genbank","gene",3966237,3967930,".","-",".","NCU16588","NCU16588"
"CM002237.1","Genbank","gene",2398026,2399598,".","-",".","NCU16555","NCU16555"
"CM002237.1","Genbank","gene",1696239,1696830,".","-",".","NCU16540","NCU16540"
"CM002237.1","Genbank","gene",1693425,1694798,".","-",".","NCU16538","NCU16538"
"CM002237.1","Genbank","gene",1695026,1696015,".","-",".","NCU16539","NCU16539"
"CM002236.1","Genbank","gene",9423601,9424338,".","+",".","NCU16494","NCU16494"
"CM002236.1","Genbank","gene",8874065,8875337,".","-",".","NCU16482","NCU16482"
"CM002236.1","Genbank","gene",8876110,8877138,".","-",".","NCU16483","NCU16483"
"CM002236.1","Genbank","gene",8985309,8986258,".","-",".","NCU16488","NCU16488"
"CM002236.1","Genbank","gene",8727314,8728636,".","-",".","NCU16474","NCU16474"
"CM002236.1","Genbank","gene",8574520,8576334,".","-",".","NCU16466","NCU16466"
"CM002236.1","Genbank","gene",4137114,4137994,".","+",".","NCU16378","NCU16378"
"CM002236.1","Genbank","gene",2589620,2590607,".","-",".","NCU16362","NCU16362"
"CM002236.1","Genbank","gene",2189357,2190409,".","-",".","NCU16350","NCU16350"
"CM002236.1","Genbank","gene",1771034,1773687,".","+",".","NCU16341","NCU16341"
"CM002236.1","Genbank","gene",1063534,1064640,".","+",".","NCU16329","NCU16329"
"KC683708.1","Genbank","gene",46053,48059,".","+",".","NCU16021","NCU16021"
"KC683708.1","Genbank","gene",59529,60281,".","+",".","NCU16028","NCU16028"
"KC683708.1","Genbank","gene",39268,40941,".","+",".","NCU16016","NCU16016"
"KC683708.1","Genbank","gene",40904,42784,".","+",".","NCU16017","NCU16017"
"KC683708.1","Genbank","gene",44503,45417,".","+",".","NCU16019","NCU16019"
"KC683708.1","Genbank","gene",6083,6892,".","+",".","NCU16003","NCU16003"
"CM002241.1","Genbank","gene",4128788,4130072,".","+",".","NCU12151","NCU12151"
"CM002241.1","Genbank","gene",4138769,4139696,".","-",".","NCU12154","NCU12154"
"CM002241.1","Genbank","gene",939809,942755,".","-",".","NCU12087","NCU12087"
"CM002241.1","Genbank","gene",408408,409970,".","+",".","NCU12075","NCU12075"
"CM002241.1","Genbank","gene",149765,150945,".","+",".","NCU12067","NCU12067"
"CM002241.1","Genbank","gene",151704,153543,".","+",".","NCU12068","NCU12068"
"CM002241.1","Genbank","gene",155205,156962,".","+",".","NCU12069","NCU12069"
"CM002242.1","Genbank","gene",300538,300999,".","+",".","NCU12052","NCU12052"
"CM002242.1","Genbank","gene",306376,307498,".","-",".","NCU12051","NCU12051"
"CM002242.1","Genbank","gene",307544,308581,".","-",".","NCU12050","NCU12050"
"CM002242.1","Genbank","gene",706753,707589,".","+",".","NCU12045","NCU12045"
"CM002242.1","Genbank","gene",714757,715446,".","+",".","NCU12044","NCU12044"
"CM002242.1","Genbank","gene",923740,924601,".","+",".","NCU12039","NCU12039"
"CM002242.1","Genbank","gene",1224414,1225733,".","+",".","NCU12028","NCU12028"
"CM002242.1","Genbank","gene",1412419,1414475,".","-",".","NCU12026","NCU12026"
"CM002242.1","Genbank","gene",1415448,1417035,".","-",".","NCU12025","NCU12025"
"CM002242.1","Genbank","gene",73707,75531,".","+",".","NCU11411","NCU11411"
"CM002238.1","Genbank","gene",85931,89527,".","-",".","NCU11405","NCU11405"
"CM002242.1","Genbank","gene",460248,461564,".","-",".","NCU11396","NCU11396"
"CM002242.1","Genbank","gene",3658155,3659425,".","+",".","NCU11382","NCU11382"
"CM002242.1","Genbank","gene",3659955,3662006,".","+",".","NCU11383","NCU11383"
"CM002239.1","Genbank","gene",191867,194669,".","+",".","NCU11365","NCU11365"
"CM002239.1","Genbank","gene",193862,195389,".","-",".","NCU11364","NCU11364"
"CM002239.1","Genbank","gene",195504,197458,".","+",".","NCU11363","NCU11363"
"CM002237.1","Genbank","gene",1872466,1873199,".","-",".","NCU11340","NCU11340"
"CM002238.1","Genbank","gene",1470129,1472531,".","+",".","NCU11320","NCU11320"
"CM002239.1","Genbank","gene",1532024,1533821,".","-",".","NCU11321","NCU11321"
"CM002238.1","Genbank","gene",4631535,4633728,".","+",".","NCU11286","NCU11286"
"CM002238.1","Genbank","gene",5141444,5142693,".","-",".","NCU11289","NCU11289"
"CM002241.1","Genbank","gene",1974629,1975877,".","+",".","NCU11264","NCU11264"
"CM002238.1","Genbank","gene",3111373,3114227,".","+",".","NCU11175","NCU11175"
"CM002236.1","Genbank","gene",15930,16647,".","+",".","NCU11134","NCU11134"
"CM002237.1","Genbank","gene",1541772,1543184,".","-",".","NCU11108","NCU11108"
"CM002240.1","Genbank","gene",399500,400274,".","+",".","NCU11038","NCU11038"
"CM002238.1","Genbank","gene",2367170,2368718,".","+",".","NCU11012","NCU11012"
"CM002242.1","Genbank","gene",2069932,2070622,".","+",".","NCU11006","NCU11006"
"CM002236.1","Genbank","gene",2493771,2495089,".","+",".","NCU10932","NCU10932"
"CM002240.1","Genbank","gene",1263117,1263867,".","+",".","NCU10799","NCU10799"
"CM002237.1","Genbank","gene",3564980,3565189,".","+",".","NCU10730","NCU10730"
"CM002240.1","Genbank","gene",832626,833762,".","+",".","NCU10659","NCU10659"
"CM002239.1","Genbank","gene",588839,589543,".","-",".","NCU10644","NCU10644"
"CM002236.1","Genbank","gene",4503494,4505419,".","-",".","NCU10595","NCU10595"
"CM002238.1","Genbank","gene",681888,682855,".","-",".","NCU10596","NCU10596"
"CM002240.1","Genbank","gene",4179246,4181413,".","+",".","NCU10546","NCU10546"
"CM002241.1","Genbank","gene",4151456,4152253,".","-",".","NCU10537","NCU10537"
"CM002242.1","Genbank","gene",312100,313727,".","-",".","NCU10539","NCU10539"
"CM002236.1","Genbank","gene",91324,92593,".","+",".","NCU10501","NCU10501"
"CM002239.1","Genbank","gene",591011,591907,".","+",".","NCU10502","NCU10502"
"CM002236.1","Genbank","gene",4714982,4717846,".","+",".","NCU10470","NCU10470"
"CM002239.1","Genbank","gene",4084738,4085904,".","-",".","NCU10457","NCU10457"
"CM002240.1","Genbank","gene",2798483,2799704,".","+",".","NCU10448","NCU10448"
"CM002240.1","Genbank","gene",2800173,2800478,".","+",".","NCU10449","NCU10449"
"CM002238.1","Genbank","gene",5247940,5248821,".","-",".","NCU10427","NCU10427"
"CM002241.1","Genbank","gene",342337,344310,".","-",".","NCU10344","NCU10344"
"CM002242.1","Genbank","gene",2850855,2853564,".","+",".","NCU10304","NCU10304"
"CM002238.1","Genbank","gene",5036277,5038689,".","+",".","NCU10276","NCU10276"
"CM002238.1","Genbank","gene",4657091,4658449,".","-",".","NCU10210","NCU10210"
"CM002241.1","Genbank","gene",1469358,1470935,".","-",".","NCU10186","NCU10186"
"CM002237.1","Genbank","gene",426968,427774,".","+",".","NCU10152","NCU10152"
"CM002236.1","Genbank","gene",1151,2878,".","-",".","NCU10129","NCU10129"
"CM002239.1","Genbank","gene",3490762,3491899,".","+",".","NCU10106","NCU10106"
"CM002239.1","Genbank","gene",5928092,5930117,".","-",".","NCU10070","NCU10070"
"CM002240.1","Genbank","gene",5885181,5887176,".","+",".","NCU10062","NCU10062"
"CM002236.1","Genbank","gene",9770841,9772169,".","-",".","NCU10031","NCU10031"
"CM002239.1","Genbank","gene",5941405,5943417,".","+",".","NCU10039","NCU10039"
"CM002239.1","Genbank","gene",5943563,5945207,".","+",".","NCU10038","NCU10038"
"CM002239.1","Genbank","gene",5949691,5951318,".","+",".","NCU10037","NCU10037"
"CM002236.1","Genbank","gene",9759597,9762612,".","+",".","NCU10027","NCU10027"
"CM002241.1","Genbank","gene",1782698,1784272,".","-",".","NCU10010","NCU10010"
"CM002242.1","Genbank","gene",309573,312054,".","+",".","NCU09990","NCU09990"
"CM002240.1","Genbank","gene",6064588,6066000,".","-",".","NCU09966","NCU09966"
"CM002240.1","Genbank","gene",6032208,6032868,".","-",".","NCU09952","NCU09952"
"CM002240.1","Genbank","gene",6027730,6028640,".","-",".","NCU09949","NCU09949"
"CM002239.1","Genbank","gene",5250089,5250952,".","-",".","NCU09939","NCU09939"
"CM002239.1","Genbank","gene",5261954,5263452,".","-",".","NCU09933","NCU09933"
"CM002236.1","Genbank","gene",53114,54518,".","+",".","NCU09911","NCU09911"
"CM002236.1","Genbank","gene",54882,57945,".","+",".","NCU09912","NCU09912"
"CM002236.1","Genbank","gene",59146,61150,".","+",".","NCU09913","NCU09913"
"CM002236.1","Genbank","gene",40950,42632,".","-",".","NCU09907","NCU09907"
"CM002236.1","Genbank","gene",43709,44551,".","-",".","NCU09908","NCU09908"
"CM002236.1","Genbank","gene",45332,48154,".","-",".","NCU09909","NCU09909"
"CM002236.1","Genbank","gene",6369135,6371279,".","+",".","NCU09876","NCU09876"
"CM002241.1","Genbank","gene",1828396,1828779,".","-",".","NCU09872","NCU09872"
"CM002240.1","Genbank","gene",5957371,5958636,".","+",".","NCU09851","NCU09851"
"CM002240.1","Genbank","gene",5958543,5960559,".","-",".","NCU09852","NCU09852"
"CM002240.1","Genbank","gene",5918648,5919905,".","+",".","NCU09841","NCU09841"
"CM002240.1","Genbank","gene",5923952,5926233,".","-",".","NCU09843","NCU09843"
"CM002240.1","Genbank","gene",560619,561578,".","-",".","NCU09834","NCU09834"
"CM002240.1","Genbank","gene",564305,564806,".","-",".","NCU09835","NCU09835"
"CM002240.1","Genbank","gene",567157,568335,".","-",".","NCU09836","NCU09836"
"CM002240.1","Genbank","gene",571752,573454,".","+",".","NCU09837","NCU09837"
"CM002236.1","Genbank","gene",4154926,4159889,".","-",".","NCU09820","NCU09820"
"CM002236.1","Genbank","gene",4123070,4126293,".","+",".","NCU09810","NCU09810"
"CM002237.1","Genbank","gene",4271243,4272151,".","+",".","NCU09774","NCU09774"
"CM002237.1","Genbank","gene",4272699,4275266,".","+",".","NCU09773","NCU09773"
"CM002237.1","Genbank","gene",4279017,4281309,".","-",".","NCU09771","NCU09771"
"CM002237.1","Genbank","gene",4300570,4301915,".","-",".","NCU09765","NCU09765"
"CM002237.1","Genbank","gene",4310718,4311708,".","+",".","NCU09761","NCU09761"
"CM002237.1","Genbank","gene",4339141,4341666,".","+",".","NCU09756","NCU09756"
"CM002239.1","Genbank","gene",1942171,1943881,".","+",".","NCU09744","NCU09744"
"CM002239.1","Genbank","gene",1946686,1950225,".","-",".","NCU09742","NCU09742"
"CM002239.1","Genbank","gene",1983143,1985300,".","+",".","NCU09734","NCU09734"
"CM002242.1","Genbank","gene",1346414,1348059,".","+",".","NCU09726","NCU09726"
"CM002242.1","Genbank","gene",1353460,1355271,".","+",".","NCU09724","NCU09724"
"CM002242.1","Genbank","gene",1370478,1371973,".","+",".","NCU09717","NCU09717"
"CM002242.1","Genbank","gene",1396121,1397913,".","+",".","NCU09708","NCU09708"
"CM002240.1","Genbank","gene",797772,799872,".","-",".","NCU09698","NCU09698"
"CM002240.1","Genbank","gene",818074,820387,".","+",".","NCU09692","NCU09692"
"CM002240.1","Genbank","gene",848382,849729,".","-",".","NCU09683","NCU09683"
"CM002240.1","Genbank","gene",863452,865559,".","+",".","NCU09678","NCU09678"
"CM002240.1","Genbank","gene",881175,881915,".","+",".","NCU09671","NCU09671"
"CM002239.1","Genbank","gene",101673,102330,".","+",".","NCU09660","NCU09660"
"CM002239.1","Genbank","gene",111999,112997,".","-",".","NCU09665","NCU09665"
"CM002239.1","Genbank","gene",98826,101049,".","+",".","NCU09659","NCU09659"
"CM002239.1","Genbank","gene",55579,56712,".","+",".","NCU09645","NCU09645"
"CM002237.1","Genbank","gene",8927,11029,".","-",".","NCU09634","NCU09634"
"CM002237.1","Genbank","gene",11642,12594,".","+",".","NCU09633","NCU09633"
"CM002237.1","Genbank","gene",12521,13311,".","-",".","NCU09632","NCU09632"
"CM002237.1","Genbank","gene",15943,18173,".","-",".","NCU09631","NCU09631"
"CM002237.1","Genbank","gene",19042,19908,".","+",".","NCU09630","NCU09630"
"CM002239.1","Genbank","gene",19910,21754,".","-",".","NCU09639","NCU09639"
"CM002237.1","Genbank","gene",34371,35627,".","-",".","NCU09623","NCU09623"
"CM002237.1","Genbank","gene",51943,53778,".","+",".","NCU09613","NCU09613"
"CM002237.1","Genbank","gene",70445,71887,".","+",".","NCU09605","NCU09605"
"CM002237.1","Genbank","gene",73202,74342,".","-",".","NCU09604","NCU09604"
"CM002237.1","Genbank","gene",76425,78257,".","+",".","NCU09603","NCU09603"
"CM002237.1","Genbank","gene",92166,93129,".","-",".","NCU09597","NCU09597"
"CM002237.1","Genbank","gene",94846,96218,".","+",".","NCU09596","NCU09596"
"CM002237.1","Genbank","gene",103225,105318,".","+",".","NCU09594","NCU09594"
"CM002237.1","Genbank","gene",107020,108114,".","+",".","NCU09593","NCU09593"
"CM002242.1","Genbank","gene",911011,911974,".","+",".","NCU09590","NCU09590"
"CM002242.1","Genbank","gene",912593,913306,".","+",".","NCU09589","NCU09589"
"CM002242.1","Genbank","gene",915889,916764,".","-",".","NCU09587","NCU09587"
"CM002242.1","Genbank","gene",917315,918638,".","+",".","NCU09586","NCU09586"
"CM002242.1","Genbank","gene",945769,946591,".","-",".","NCU09577","NCU09577"
"CM002242.1","Genbank","gene",965938,968355,".","-",".","NCU09571","NCU09571"
"CM002240.1","Genbank","gene",4558307,4559728,".","+",".","NCU09550","NCU09550"
"CM002240.1","Genbank","gene",4567334,4569163,".","+",".","NCU09553","NCU09553"
"CM002240.1","Genbank","gene",4542493,4545256,".","-",".","NCU09545","NCU09545"
"CM002238.1","Genbank","gene",9257,12729,".","+",".","NCU09526","NCU09526"
"CM002238.1","Genbank","gene",12871,14169,".","+",".","NCU09525","NCU09525"
"CM002238.1","Genbank","gene",14104,16140,".","-",".","NCU09524","NCU09524"
"CM002238.1","Genbank","gene",19915,22496,".","+",".","NCU09521","NCU09521"
"CM002238.1","Genbank","gene",23389,29028,".","+",".","NCU09520","NCU09520"
"CM002240.1","Genbank","gene",4475025,4476719,".","-",".","NCU09528","NCU09528"
"CM002238.1","Genbank","gene",32761,35175,".","-",".","NCU09518","NCU09518"
"CM002238.1","Genbank","gene",53169,56089,".","+",".","NCU09513","NCU09513"
"CM002238.1","Genbank","gene",91057,92443,".","+",".","NCU09506","NCU09506"
"CM002238.1","Genbank","gene",94069,96232,".","+",".","NCU09505","NCU09505"
"CM002237.1","Genbank","gene",4447140,4448862,".","-",".","NCU09490","NCU09490"
"CM002238.1","Genbank","gene",114942,118431,".","+",".","NCU09499","NCU09499"
"CM002238.1","Genbank","gene",119585,121352,".","+",".","NCU09498","NCU09498"
"CM002238.1","Genbank","gene",124320,126665,".","+",".","NCU09497","NCU09497"
"CM002237.1","Genbank","gene",4426885,4428862,".","-",".","NCU09484","NCU09484"
"CM002237.1","Genbank","gene",4437282,4438739,".","-",".","NCU09487","NCU09487"
"CM002237.1","Genbank","gene",4439442,4442042,".","-",".","NCU09488","NCU09488"
"CM002237.1","Genbank","gene",4442223,4443601,".","+",".","NCU09489","NCU09489"
"CM002237.1","Genbank","gene",4389610,4392089,".","-",".","NCU09471","NCU09471"
"CM002237.1","Genbank","gene",4393055,4396374,".","+",".","NCU09472","NCU09472"
"CM002242.1","Genbank","gene",257736,259406,".","-",".","NCU09456","NCU09456"
"CM002242.1","Genbank","gene",269512,271576,".","-",".","NCU09459","NCU09459"
"CM002242.1","Genbank","gene",219417,220601,".","-",".","NCU09445","NCU09445"
"CM002242.1","Genbank","gene",226094,226416,".","+",".","NCU09448","NCU09448"
"CM002242.1","Genbank","gene",153543,155404,".","+",".","NCU09430","NCU09430"
"CM002242.1","Genbank","gene",157176,158203,".","-",".","NCU09431","NCU09431"
"CM002242.1","Genbank","gene",163496,165828,".","-",".","NCU09433","NCU09433"
"CM002242.1","Genbank","gene",181662,185357,".","-",".","NCU09437","NCU09437"
"CM002242.1","Genbank","gene",1171648,1172777,".","-",".","NCU09423","NCU09423"
"CM002242.1","Genbank","gene",1183040,1184371,".","+",".","NCU09418","NCU09418"
"CM002242.1","Genbank","gene",1197628,1201343,".","+",".","NCU09412","NCU09412"
"CM002242.1","Genbank","gene",1226350,1227037,".","-",".","NCU09404","NCU09404"
"CM002242.1","Genbank","gene",1228534,1229859,".","+",".","NCU09403","NCU09403"
"CM002242.1","Genbank","gene",1230157,1231998,".","+",".","NCU09402","NCU09402"
"CM002242.1","Genbank","gene",1261491,1263991,".","-",".","NCU09391","NCU09391"
"CM002236.1","Genbank","gene",3513355,3514840,".","+",".","NCU09382","NCU09382"
"CM002236.1","Genbank","gene",3516010,3518525,".","+",".","NCU09380","NCU09380"
"CM002236.1","Genbank","gene",3519553,3520820,".","+",".","NCU09379","NCU09379"
"CM002236.1","Genbank","gene",3540764,3541793,".","-",".","NCU09372","NCU09372"
"CM002237.1","Genbank","gene",4197884,4200108,".","+",".","NCU09349","NCU09349"
"CM002237.1","Genbank","gene",4158160,4160993,".","-",".","NCU09338","NCU09338"
"CM002237.1","Genbank","gene",4164714,4165274,".","-",".","NCU09339","NCU09339"
"CM002242.1","Genbank","gene",950,2274,".","-",".","NCU09306","NCU09306"
"CM002242.1","Genbank","gene",5593,6962,".","-",".","NCU09305","NCU09305"
"CM002242.1","Genbank","gene",6964,8885,".","-",".","NCU09304","NCU09304"
"CM002242.1","Genbank","gene",8952,11128,".","-",".","NCU09303","NCU09303"
"CM002242.1","Genbank","gene",51151,52158,".","-",".","NCU09293","NCU09293"
"CM002242.1","Genbank","gene",86449,88220,".","+",".","NCU09284","NCU09284"
"CM002242.1","Genbank","gene",97674,99690,".","-",".","NCU09280","NCU09280"
"CM002242.1","Genbank","gene",103088,105216,".","+",".","NCU09279","NCU09279"
"CM002242.1","Genbank","gene",110585,111417,".","-",".","NCU09275","NCU09275"
"CM002242.1","Genbank","gene",114609,116893,".","-",".","NCU09274","NCU09274"
"CM002242.1","Genbank","gene",118457,120636,".","-",".","NCU09273","NCU09273"
"CM002242.1","Genbank","gene",121451,125416,".","+",".","NCU09272","NCU09272"
"CM002242.1","Genbank","gene",126153,129394,".","-",".","NCU09271","NCU09271"
"CM002236.1","Genbank","gene",9461311,9462682,".","-",".","NCU09236","NCU09236"
"CM002236.1","Genbank","gene",5908531,5909613,".","+",".","NCU09225","NCU09225"
"CM002236.1","Genbank","gene",5845361,5847904,".","-",".","NCU09209","NCU09209"
"CM002236.1","Genbank","gene",5791524,5794208,".","+",".","NCU09196","NCU09196"
"CM002238.1","Genbank","gene",273675,274366,".","+",".","NCU09180","NCU09180"
"CM002238.1","Genbank","gene",241501,243748,".","-",".","NCU09171","NCU09171"
"CM002238.1","Genbank","gene",245253,247405,".","-",".","NCU09172","NCU09172"
"CM002238.1","Genbank","gene",250619,252198,".","-",".","NCU09173","NCU09173"
"CM002238.1","Genbank","gene",263455,264422,".","-",".","NCU09177","NCU09177"
"CM002238.1","Genbank","gene",269062,271142,".","+",".","NCU09178","NCU09178"
"CM002238.1","Genbank","gene",219919,221618,".","-",".","NCU09163","NCU09163"
"CM002238.1","Genbank","gene",225709,227571,".","+",".","NCU09165","NCU09165"
"CM002238.1","Genbank","gene",228016,229458,".","-",".","NCU09166","NCU09166"
"CM002238.1","Genbank","gene",230217,233968,".","-",".","NCU09167","NCU09167"
"CM002238.1","Genbank","gene",234921,236971,".","+",".","NCU09168","NCU09168"
"CM002238.1","Genbank","gene",199775,200169,".","-",".","NCU09158","NCU09158"
"CM002238.1","Genbank","gene",157122,158491,".","-",".","NCU09147","NCU09147"
"CM002238.1","Genbank","gene",159465,161404,".","-",".","NCU09148","NCU09148"
"CM002236.1","Genbank","gene",5443564,5446299,".","+",".","NCU09131","NCU09131"
"CM002236.1","Genbank","gene",5460986,5463645,".","-",".","NCU09137","NCU09137"
"CM002236.1","Genbank","gene",5439509,5440771,".","+",".","NCU09129","NCU09129"
"CM002236.1","Genbank","gene",5382640,5387000,".","-",".","NCU09116","NCU09116"
"CM002236.1","Genbank","gene",831803,834075,".","-",".","NCU09093","NCU09093"
"CM002236.1","Genbank","gene",836279,837803,".","-",".","NCU09094","NCU09094"
"CM002236.1","Genbank","gene",851718,853021,".","+",".","NCU09099","NCU09099"
"CM002236.1","Genbank","gene",791939,792235,".","-",".","NCU09080","NCU09080"
"CM002236.1","Genbank","gene",793682,794386,".","+",".","NCU09081","NCU09081"
"CM002242.1","Genbank","gene",489633,490041,".","-",".","NCU09060","NCU09060"
"CM002242.1","Genbank","gene",455122,457336,".","-",".","NCU09050","NCU09050"
"CM002242.1","Genbank","gene",466960,468131,".","-",".","NCU09052","NCU09052"
"CM002242.1","Genbank","gene",470100,471361,".","+",".","NCU09053","NCU09053"
"CM002242.1","Genbank","gene",485664,487605,".","-",".","NCU09058","NCU09058"
"CM002242.1","Genbank","gene",488049,488843,".","-",".","NCU09059","NCU09059"
"CM002242.1","Genbank","gene",436806,437986,".","-",".","NCU09046","NCU09046"
"CM002242.1","Genbank","gene",452381,454244,".","-",".","NCU09049","NCU09049"
"CM002242.1","Genbank","gene",405343,407174,".","+",".","NCU09034","NCU09034"
"CM002242.1","Genbank","gene",407643,408932,".","+",".","NCU09035","NCU09035"
"CM002242.1","Genbank","gene",408833,410038,".","-",".","NCU09036","NCU09036"
"CM002242.1","Genbank","gene",370146,372111,".","-",".","NCU09026","NCU09026"
"CM002242.1","Genbank","gene",373867,375660,".","-",".","NCU09027","NCU09027"
"CM002238.1","Genbank","gene",4164623,4166753,".","-",".","NCU08994","NCU08994"
"CM002238.1","Genbank","gene",4137820,4139395,".","-",".","NCU08986","NCU08986"
"CM002240.1","Genbank","gene",5871412,5872067,".","-",".","NCU08970","NCU08970"
"CM002240.1","Genbank","gene",5866022,5867792,".","+",".","NCU08968","NCU08968"
"CM002240.1","Genbank","gene",5868146,5869980,".","-",".","NCU08969","NCU08969"
"CM002240.1","Genbank","gene",5798857,5800694,".","-",".","NCU08951","NCU08951"
"CM002240.1","Genbank","gene",5800975,5803324,".","+",".","NCU08952","NCU08952"
"CM002240.1","Genbank","gene",640869,641662,".","-",".","NCU08917","NCU08917"
"CM002240.1","Genbank","gene",642904,643795,".","+",".","NCU08916","NCU08916"
"CM002240.1","Genbank","gene",644543,644869,".","+",".","NCU08915","NCU08915"
"CM002240.1","Genbank","gene",738038,739430,".","+",".","NCU08893","NCU08893"
"CM002240.1","Genbank","gene",764043,768326,".","+",".","NCU08887","NCU08887"
"CM002240.1","Genbank","gene",773459,774595,".","-",".","NCU08885","NCU08885"
"CM002240.1","Genbank","gene",777442,778323,".","+",".","NCU08884","NCU08884"
"CM002240.1","Genbank","gene",82746,84229,".","-",".","NCU08865","NCU08865"
"CM002240.1","Genbank","gene",87536,89514,".","-",".","NCU08864","NCU08864"
"CM002240.1","Genbank","gene",90241,91600,".","+",".","NCU08863","NCU08863"
"CM002240.1","Genbank","gene",127191,130282,".","+",".","NCU08853","NCU08853"
"CM002239.1","Genbank","gene",5074499,5076403,".","+",".","NCU08837","NCU08837"
"CM002239.1","Genbank","gene",5111500,5112885,".","+",".","NCU08825","NCU08825"
"CM002239.1","Genbank","gene",5201582,5202759,".","-",".","NCU08802","NCU08802"
