"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002240.1","Genbank","gene",6041267,6041800,".","+",".","NCU09956","NCU09956"
"CM002240.1","Genbank","gene",6027730,6028640,".","-",".","NCU09949","NCU09949"
"CM002239.1","Genbank","gene",5250089,5250952,".","-",".","NCU09939","NCU09939"
"CM002236.1","Genbank","gene",40950,42632,".","-",".","NCU09907","NCU09907"
"CM002236.1","Genbank","gene",43709,44551,".","-",".","NCU09908","NCU09908"
"CM002240.1","Genbank","gene",560619,561578,".","-",".","NCU09834","NCU09834"
"CM002240.1","Genbank","gene",564305,564806,".","-",".","NCU09835","NCU09835"
"CM002240.1","Genbank","gene",567157,568335,".","-",".","NCU09836","NCU09836"
"CM002240.1","Genbank","gene",571752,573454,".","+",".","NCU09837","NCU09837"
"CM002242.1","Genbank","gene",1346414,1348059,".","+",".","NCU09726","NCU09726"
"CM002242.1","Genbank","gene",1350640,1351307,".","-",".","NCU09725","NCU09725"
"CM002242.1","Genbank","gene",1353460,1355271,".","+",".","NCU09724","NCU09724"
"CM002239.1","Genbank","gene",101673,102330,".","+",".","NCU09660","NCU09660"
"CM002239.1","Genbank","gene",111999,112997,".","-",".","NCU09665","NCU09665"
"CM002239.1","Genbank","gene",22743,24429,".","-",".","NCU09640","NCU09640"
"CM002239.1","Genbank","gene",29178,31245,".","+",".","NCU09641","NCU09641"
"CM002239.1","Genbank","gene",55579,56712,".","+",".","NCU09645","NCU09645"
"CM002237.1","Genbank","gene",8927,11029,".","-",".","NCU09634","NCU09634"
"CM002237.1","Genbank","gene",11642,12594,".","+",".","NCU09633","NCU09633"
"CM002237.1","Genbank","gene",12521,13311,".","-",".","NCU09632","NCU09632"
"CM002239.1","Genbank","gene",3960,5883,".","-",".","NCU09635","NCU09635"
"CM002239.1","Genbank","gene",6446,8374,".","+",".","NCU09636","NCU09636"
"CM002239.1","Genbank","gene",19910,21754,".","-",".","NCU09639","NCU09639"
"CM002237.1","Genbank","gene",34371,35627,".","-",".","NCU09623","NCU09623"
"CM002237.1","Genbank","gene",51943,53778,".","+",".","NCU09613","NCU09613"
"CM002237.1","Genbank","gene",73202,74342,".","-",".","NCU09604","NCU09604"
"CM002237.1","Genbank","gene",76425,78257,".","+",".","NCU09603","NCU09603"
"CM002237.1","Genbank","gene",107020,108114,".","+",".","NCU09593","NCU09593"
"CM002242.1","Genbank","gene",911011,911974,".","+",".","NCU09590","NCU09590"
"CM002242.1","Genbank","gene",912593,913306,".","+",".","NCU09589","NCU09589"
"CM002242.1","Genbank","gene",914086,914811,".","+",".","NCU09588","NCU09588"
"CM002242.1","Genbank","gene",915889,916764,".","-",".","NCU09587","NCU09587"
"CM002242.1","Genbank","gene",917315,918638,".","+",".","NCU09586","NCU09586"
"CM002242.1","Genbank","gene",919319,920448,".","-",".","NCU09585","NCU09585"
"CM002242.1","Genbank","gene",922026,922793,".","-",".","NCU09584","NCU09584"
"CM002242.1","Genbank","gene",943779,944454,".","-",".","NCU09578","NCU09578"
"CM002242.1","Genbank","gene",945769,946591,".","-",".","NCU09577","NCU09577"
"CM002242.1","Genbank","gene",242470,243276,".","-",".","NCU09452","NCU09452"
"CM002242.1","Genbank","gene",250769,251228,".","-",".","NCU09453","NCU09453"
"CM002242.1","Genbank","gene",255204,256129,".","+",".","NCU09455","NCU09455"
"CM002242.1","Genbank","gene",950,2274,".","-",".","NCU09306","NCU09306"
"CM002242.1","Genbank","gene",110585,111417,".","-",".","NCU09275","NCU09275"
"CM002238.1","Genbank","gene",299936,301267,".","+",".","NCU09190","NCU09190"
"CM002238.1","Genbank","gene",273675,274366,".","+",".","NCU09180","NCU09180"
"CM002238.1","Genbank","gene",281000,282805,".","+",".","NCU09184","NCU09184"
"CM002238.1","Genbank","gene",241501,243748,".","-",".","NCU09171","NCU09171"
"CM002238.1","Genbank","gene",245253,247405,".","-",".","NCU09172","NCU09172"
"CM002238.1","Genbank","gene",263455,264422,".","-",".","NCU09177","NCU09177"
"CM002238.1","Genbank","gene",219919,221618,".","-",".","NCU09163","NCU09163"
"CM002238.1","Genbank","gene",224366,225339,".","+",".","NCU09164","NCU09164"
"CM002238.1","Genbank","gene",225709,227571,".","+",".","NCU09165","NCU09165"
"CM002238.1","Genbank","gene",228016,229458,".","-",".","NCU09166","NCU09166"
"CM002238.1","Genbank","gene",165973,167007,".","-",".","NCU09150","NCU09150"
"CM002238.1","Genbank","gene",199775,200169,".","-",".","NCU09158","NCU09158"
"CM002238.1","Genbank","gene",159465,161404,".","-",".","NCU09148","NCU09148"
"CM002238.1","Genbank","gene",163883,164706,".","+",".","NCU09149","NCU09149"
"CM002240.1","Genbank","gene",640869,641662,".","-",".","NCU08917","NCU08917"
"CM002240.1","Genbank","gene",642904,643795,".","+",".","NCU08916","NCU08916"
"CM002240.1","Genbank","gene",644543,644869,".","+",".","NCU08915","NCU08915"
"CM002240.1","Genbank","gene",652640,653407,".","+",".","NCU08912","NCU08912"
"CM002240.1","Genbank","gene",773459,774595,".","-",".","NCU08885","NCU08885"
"CM002240.1","Genbank","gene",777442,778323,".","+",".","NCU08884","NCU08884"
"CM002239.1","Genbank","gene",5077423,5079517,".","+",".","NCU08836","NCU08836"
"CM002239.1","Genbank","gene",5080650,5082706,".","+",".","NCU08835","NCU08835"
"CM002239.1","Genbank","gene",5083594,5084985,".","+",".","NCU08834","NCU08834"
"CM002239.1","Genbank","gene",5086127,5087106,".","+",".","NCU08833","NCU08833"
"CM002239.1","Genbank","gene",5089750,5092199,".","+",".","NCU08832","NCU08832"
"CM002239.1","Genbank","gene",5094397,5096329,".","-",".","NCU08830","NCU08830"
"CM002239.1","Genbank","gene",5098594,5100144,".","+",".","NCU08829","NCU08829"
"CM002239.1","Genbank","gene",5205406,5206008,".","-",".","NCU08800","NCU08800"
"CM002238.1","Genbank","gene",5090232,5091512,".","+",".","NCU08797","NCU08797"
"CM002238.1","Genbank","gene",5092380,5094174,".","-",".","NCU08796","NCU08796"
"CM002238.1","Genbank","gene",5115408,5116931,".","-",".","NCU08790","NCU08790"
"CM002239.1","Genbank","gene",5207835,5208918,".","+",".","NCU08799","NCU08799"
"CM002238.1","Genbank","gene",5119161,5119898,".","+",".","NCU08789","NCU08789"
"CM002238.1","Genbank","gene",5145733,5146613,".","+",".","NCU08780","NCU08780"
"CM002238.1","Genbank","gene",5226752,5227600,".","-",".","NCU08765","NCU08765"
"CM002238.1","Genbank","gene",5250258,5251830,".","-",".","NCU08757","NCU08757"
"CM002238.1","Genbank","gene",5252358,5254295,".","-",".","NCU08756","NCU08756"
"CM002236.1","Genbank","gene",9649955,9651509,".","-",".","NCU08630","NCU08630"
"CM002238.1","Genbank","gene",4857482,4857922,".","+",".","NCU08576","NCU08576"
"CM002238.1","Genbank","gene",4858979,4859825,".","-",".","NCU08575","NCU08575"
"CM002238.1","Genbank","gene",4861543,4862238,".","-",".","NCU08574","NCU08574"
"CM002238.1","Genbank","gene",4862927,4864049,".","+",".","NCU08573","NCU08573"
"CM002238.1","Genbank","gene",4872420,4872943,".","-",".","NCU08571","NCU08571"
"CM002238.1","Genbank","gene",4873986,4874990,".","+",".","NCU08570","NCU08570"
"CM002238.1","Genbank","gene",4876327,4878077,".","+",".","NCU08569","NCU08569"
"CM002238.1","Genbank","gene",4967092,4968477,".","-",".","NCU08547","NCU08547"
"CM002238.1","Genbank","gene",4969295,4970282,".","+",".","NCU08546","NCU08546"
"CM002238.1","Genbank","gene",4991568,4993181,".","+",".","NCU08539","NCU08539"
"CM002238.1","Genbank","gene",5016034,5017866,".","-",".","NCU08534","NCU08534"
"CM002238.1","Genbank","gene",5019207,5019830,".","-",".","NCU08533","NCU08533"
"CM002238.1","Genbank","gene",5024302,5026908,".","-",".","NCU08532","NCU08532"
"CM002238.1","Genbank","gene",5028419,5031261,".","-",".","NCU08531","NCU08531"
"CM002238.1","Genbank","gene",5058175,5059242,".","+",".","NCU08522","NCU08522"
"CM002238.1","Genbank","gene",4807036,4808227,".","+",".","NCU08260","NCU08260"
"CM002238.1","Genbank","gene",4811606,4812655,".","+",".","NCU08261","NCU08261"
"CM002238.1","Genbank","gene",4815061,4816061,".","+",".","NCU08262","NCU08262"
"CM002238.1","Genbank","gene",4818973,4820221,".","+",".","NCU08263","NCU08263"
"CM002238.1","Genbank","gene",4820893,4822548,".","+",".","NCU08264","NCU08264"
"CM002238.1","Genbank","gene",4823696,4824538,".","+",".","NCU08265","NCU08265"
"CM002238.1","Genbank","gene",4780591,4781498,".","+",".","NCU08251","NCU08251"
"CM002238.1","Genbank","gene",4782348,4783813,".","+",".","NCU08252","NCU08252"
"CM002238.1","Genbank","gene",4786333,4787613,".","-",".","NCU08253","NCU08253"
"CM002238.1","Genbank","gene",4788658,4789684,".","+",".","NCU08254","NCU08254"
"CM002238.1","Genbank","gene",4791553,4792371,".","-",".","NCU08255","NCU08255"
"CM002238.1","Genbank","gene",4794104,4794463,".","+",".","NCU08256","NCU08256"
"CM002238.1","Genbank","gene",4795017,4795815,".","-",".","NCU08257","NCU08257"
"CM002238.1","Genbank","gene",4797220,4798623,".","+",".","NCU08258","NCU08258"
"CM002238.1","Genbank","gene",4802863,4804759,".","-",".","NCU08259","NCU08259"
"CM002238.1","Genbank","gene",4752019,4752486,".","+",".","NCU08240","NCU08240"
"CM002238.1","Genbank","gene",4754828,4756339,".","+",".","NCU08241","NCU08241"
"CM002238.1","Genbank","gene",4757559,4758706,".","+",".","NCU08242","NCU08242"
"CM002238.1","Genbank","gene",4761941,4764324,".","-",".","NCU08243","NCU08243"
"CM002238.1","Genbank","gene",4764577,4766164,".","-",".","NCU08244","NCU08244"
"CM002238.1","Genbank","gene",4767460,4769023,".","-",".","NCU08245","NCU08245"
"CM002238.1","Genbank","gene",4772093,4772442,".","-",".","NCU08247","NCU08247"
"CM002238.1","Genbank","gene",4773154,4773851,".","+",".","NCU08248","NCU08248"
"CM002238.1","Genbank","gene",4775946,4776607,".","+",".","NCU08249","NCU08249"
"CM002238.1","Genbank","gene",4732542,4733660,".","+",".","NCU08234","NCU08234"
"CM002238.1","Genbank","gene",4735926,4738698,".","+",".","NCU08235","NCU08235"
"CM002238.1","Genbank","gene",4740152,4742400,".","-",".","NCU08236","NCU08236"
"CM002238.1","Genbank","gene",4743262,4743806,".","+",".","NCU08237","NCU08237"
"CM002238.1","Genbank","gene",4744493,4745995,".","-",".","NCU08238","NCU08238"
"CM002238.1","Genbank","gene",4748856,4749347,".","-",".","NCU08239","NCU08239"
"CM002238.1","Genbank","gene",4675409,4676370,".","-",".","NCU08220","NCU08220"
"CM002238.1","Genbank","gene",4676768,4677879,".","-",".","NCU08221","NCU08221"
"CM002238.1","Genbank","gene",4680233,4682796,".","+",".","NCU08222","NCU08222"
"CM002238.1","Genbank","gene",4648490,4649239,".","-",".","NCU08210","NCU08210"
"CM002238.1","Genbank","gene",4649976,4652197,".","-",".","NCU08211","NCU08211"
"CM002238.1","Genbank","gene",4652962,4654746,".","-",".","NCU08212","NCU08212"
"CM002238.1","Genbank","gene",4655560,4656093,".","-",".","NCU08213","NCU08213"
"CM002238.1","Genbank","gene",4673731,4674312,".","+",".","NCU08219","NCU08219"
"CM002238.1","Genbank","gene",4634182,4636013,".","-",".","NCU08204","NCU08204"
"CM002238.1","Genbank","gene",4638295,4639296,".","-",".","NCU08206","NCU08206"
"CM002238.1","Genbank","gene",4640146,4641315,".","+",".","NCU08207","NCU08207"
"CM002238.1","Genbank","gene",4644661,4645491,".","-",".","NCU08208","NCU08208"
"CM002238.1","Genbank","gene",4646677,4647252,".","-",".","NCU08209","NCU08209"
"CM002236.1","Genbank","gene",256166,256694,".","+",".","NCU08100","NCU08100"
"CM002236.1","Genbank","gene",262020,263387,".","-",".","NCU08102","NCU08102"
"CM002236.1","Genbank","gene",264036,265388,".","-",".","NCU08103","NCU08103"
"CM002236.1","Genbank","gene",291633,292877,".","+",".","NCU08105","NCU08105"
"CM002236.1","Genbank","gene",293167,294573,".","+",".","NCU08106","NCU08106"
"CM002236.1","Genbank","gene",296499,297770,".","-",".","NCU08107","NCU08107"
"CM002236.1","Genbank","gene",302353,303729,".","+",".","NCU08109","NCU08109"
"CM002236.1","Genbank","gene",243324,246248,".","-",".","NCU08096","NCU08096"
"CM002236.1","Genbank","gene",195021,195335,".","-",".","NCU08080","NCU08080"
"CM002236.1","Genbank","gene",198195,198497,".","+",".","NCU08081","NCU08081"
"CM002236.1","Genbank","gene",208395,209343,".","-",".","NCU08083","NCU08083"
"CM002236.1","Genbank","gene",210487,212487,".","+",".","NCU08084","NCU08084"
"CM002236.1","Genbank","gene",214620,215734,".","+",".","NCU08085","NCU08085"
"CM002236.1","Genbank","gene",216105,216521,".","-",".","NCU08086","NCU08086"
"CM002236.1","Genbank","gene",219396,220979,".","-",".","NCU08087","NCU08087"
"CM002236.1","Genbank","gene",188531,189595,".","-",".","NCU08077","NCU08077"
"CM002236.1","Genbank","gene",190407,191138,".","+",".","NCU08078","NCU08078"
"CM002239.1","Genbank","gene",413469,413878,".","+",".","NCU07653","NCU07653"
"CM002239.1","Genbank","gene",361634,362915,".","+",".","NCU07640","NCU07640"
"CM002239.1","Genbank","gene",374192,375687,".","+",".","NCU07641","NCU07641"
"CM002239.1","Genbank","gene",376398,377629,".","+",".","NCU07642","NCU07642"
"CM002239.1","Genbank","gene",377981,379563,".","+",".","NCU07643","NCU07643"
"CM002239.1","Genbank","gene",380902,384787,".","+",".","NCU07644","NCU07644"
"CM002239.1","Genbank","gene",387841,389353,".","+",".","NCU07645","NCU07645"
"CM002239.1","Genbank","gene",390012,391739,".","+",".","NCU07646","NCU07646"
"CM002239.1","Genbank","gene",391746,392192,".","+",".","NCU07647","NCU07647"
"CM002239.1","Genbank","gene",393308,398274,".","+",".","NCU07648","NCU07648"
"CM002239.1","Genbank","gene",325468,326406,".","+",".","NCU07630","NCU07630"
"CM002239.1","Genbank","gene",326521,327813,".","-",".","NCU07631","NCU07631"
"CM002239.1","Genbank","gene",332021,334319,".","+",".","NCU07632","NCU07632"
"CM002239.1","Genbank","gene",335889,337120,".","+",".","NCU07633","NCU07633"
"CM002239.1","Genbank","gene",340142,342668,".","+",".","NCU07634","NCU07634"
"CM002239.1","Genbank","gene",343938,344489,".","+",".","NCU07635","NCU07635"
"CM002239.1","Genbank","gene",345246,346821,".","+",".","NCU07636","NCU07636"
"CM002239.1","Genbank","gene",349040,351899,".","+",".","NCU07637","NCU07637"
"CM002239.1","Genbank","gene",353975,356880,".","+",".","NCU07638","NCU07638"
"CM002239.1","Genbank","gene",315068,317473,".","+",".","NCU07625","NCU07625"
"CM002239.1","Genbank","gene",322256,323143,".","+",".","NCU07628","NCU07628"
"CM002239.1","Genbank","gene",323849,324865,".","+",".","NCU07629","NCU07629"
"CM002239.1","Genbank","gene",200140,200589,".","+",".","NCU07600","NCU07600"
"CM002239.1","Genbank","gene",201056,202551,".","-",".","NCU07601","NCU07601"
"CM002239.1","Genbank","gene",206078,206393,".","-",".","NCU07602","NCU07602"
"CM002239.1","Genbank","gene",207686,209876,".","-",".","NCU07603","NCU07603"
"CM002239.1","Genbank","gene",226374,227031,".","+",".","NCU07606","NCU07606"
"CM002239.1","Genbank","gene",174775,177213,".","-",".","NCU07592","NCU07592"
"CM002239.1","Genbank","gene",178291,180040,".","+",".","NCU07593","NCU07593"
"CM002239.1","Genbank","gene",182437,183928,".","-",".","NCU07594","NCU07594"
"CM002239.1","Genbank","gene",185124,186148,".","+",".","NCU07595","NCU07595"
"CM002239.1","Genbank","gene",198403,199260,".","+",".","NCU07599","NCU07599"
"CM002240.1","Genbank","gene",6081633,6083258,".","-",".","NCU07249","NCU07249"
"CM002240.1","Genbank","gene",6119262,6119798,".","+",".","NCU07244","NCU07244"
"CM002240.1","Genbank","gene",6120566,6121372,".","-",".","NCU07243","NCU07243"
"CM002240.1","Genbank","gene",6123260,6124310,".","-",".","NCU07242","NCU07242"
"CM002240.1","Genbank","gene",6155250,6157523,".","+",".","NCU07235","NCU07235"
"CM002240.1","Genbank","gene",6177261,6177892,".","+",".","NCU07229","NCU07229"
"CM002240.1","Genbank","gene",6192810,6193672,".","+",".","NCU07227","NCU07227"
"CM002240.1","Genbank","gene",6194674,6197388,".","-",".","NCU07226","NCU07226"
"CM002240.1","Genbank","gene",6214817,6215116,".","+",".","NCU07219","NCU07219"
"CM002240.1","Genbank","gene",6217322,6218940,".","-",".","NCU07218","NCU07218"
"CM002240.1","Genbank","gene",6222268,6222909,".","-",".","NCU07216","NCU07216"
"CM002240.1","Genbank","gene",6223717,6224199,".","-",".","NCU07215","NCU07215"
"CM002240.1","Genbank","gene",6225076,6227238,".","-",".","NCU07214","NCU07214"
"CM002240.1","Genbank","gene",6228735,6229094,".","-",".","NCU07213","NCU07213"
"CM002240.1","Genbank","gene",6229405,6230566,".","-",".","NCU07212","NCU07212"
"CM002240.1","Genbank","gene",6231160,6232580,".","-",".","NCU07211","NCU07211"
"CM002240.1","Genbank","gene",6235622,6236738,".","-",".","NCU07209","NCU07209"
"CM002240.1","Genbank","gene",6237807,6238634,".","-",".","NCU07208","NCU07208"
"CM002240.1","Genbank","gene",6239638,6241091,".","-",".","NCU07207","NCU07207"
"CM002240.1","Genbank","gene",6411400,6412219,".","-",".","NCU07152","NCU07152"
"CM002240.1","Genbank","gene",6412876,6413555,".","+",".","NCU07151","NCU07151"
"CM002240.1","Genbank","gene",6414593,6416401,".","+",".","NCU07150","NCU07150"
"CM002240.1","Genbank","gene",6417640,6419476,".","+",".","NCU07149","NCU07149"
"CM002240.1","Genbank","gene",6422489,6423410,".","+",".","NCU07147","NCU07147"
"CM002240.1","Genbank","gene",6423834,6427067,".","+",".","NCU07146","NCU07146"
"CM002240.1","Genbank","gene",6428125,6429262,".","+",".","NCU07145","NCU07145"
"CM002240.1","Genbank","gene",6431522,6433447,".","-",".","NCU07144","NCU07144"
"CM002241.1","Genbank","gene",1305,3239,".","-",".","NCU07143","NCU07143"
"CM002241.1","Genbank","gene",121813,128184,".","-",".","NCU07116","NCU07116"
"CM002241.1","Genbank","gene",157770,158549,".","-",".","NCU07106","NCU07106"
"CM002241.1","Genbank","gene",160017,160757,".","-",".","NCU07105","NCU07105"
"CM002241.1","Genbank","gene",161935,162582,".","+",".","NCU07104","NCU07104"
"CM002241.1","Genbank","gene",163916,164689,".","+",".","NCU07103","NCU07103"
"CM002241.1","Genbank","gene",184161,185089,".","+",".","NCU07095","NCU07095"
"CM002241.1","Genbank","gene",185222,187110,".","-",".","NCU07094","NCU07094"
"CM002241.1","Genbank","gene",192355,194418,".","+",".","NCU07092","NCU07092"
"CM002241.1","Genbank","gene",195742,196775,".","+",".","NCU07091","NCU07091"
"CM002241.1","Genbank","gene",197965,199028,".","-",".","NCU07090","NCU07090"
"CM002241.1","Genbank","gene",203459,204202,".","-",".","NCU07087","NCU07087"
"CM002241.1","Genbank","gene",206035,208139,".","-",".","NCU07086","NCU07086"
"CM002241.1","Genbank","gene",209405,209713,".","+",".","NCU07085","NCU07085"
"CM002241.1","Genbank","gene",212908,213996,".","+",".","NCU07084","NCU07084"
"CM002241.1","Genbank","gene",346218,348122,".","+",".","NCU07054","NCU07054"
"CM002241.1","Genbank","gene",348239,349971,".","-",".","NCU07053","NCU07053"
"CM002241.1","Genbank","gene",352643,353170,".","-",".","NCU07051","NCU07051"
"CM002241.1","Genbank","gene",355362,357848,".","+",".","NCU07050","NCU07050"
"CM002241.1","Genbank","gene",358462,359582,".","+",".","NCU07049","NCU07049"
"CM002242.1","Genbank","gene",886585,887314,".","+",".","NCU06953","NCU06953"
"CM002242.1","Genbank","gene",887936,888688,".","+",".","NCU06954","NCU06954"
"CM002242.1","Genbank","gene",889200,889867,".","+",".","NCU06955","NCU06955"
"CM002242.1","Genbank","gene",709744,710442,".","+",".","NCU06901","NCU06901"
"CM002242.1","Genbank","gene",713339,714157,".","+",".","NCU06902","NCU06902"
"CM002242.1","Genbank","gene",716046,717140,".","+",".","NCU06903","NCU06903"
"CM002242.1","Genbank","gene",718002,718588,".","+",".","NCU06904","NCU06904"
"CM002242.1","Genbank","gene",695165,696106,".","-",".","NCU06896","NCU06896"
"CM002242.1","Genbank","gene",699508,700578,".","-",".","NCU06897","NCU06897"
"CM002242.1","Genbank","gene",701230,701646,".","+",".","NCU06898","NCU06898"
"CM002242.1","Genbank","gene",704194,705040,".","-",".","NCU06899","NCU06899"
"CM002242.1","Genbank","gene",661362,662194,".","-",".","NCU06885","NCU06885"
"CM002242.1","Genbank","gene",662867,663824,".","-",".","NCU06886","NCU06886"
"CM002242.1","Genbank","gene",665043,666093,".","-",".","NCU06887","NCU06887"
"CM002242.1","Genbank","gene",666583,667654,".","-",".","NCU06888","NCU06888"
"CM002242.1","Genbank","gene",673843,675441,".","-",".","NCU06889","NCU06889"
"CM002241.1","Genbank","gene",3494311,3495416,".","+",".","NCU05912","NCU05912"
"CM002241.1","Genbank","gene",3497366,3497971,".","+",".","NCU05910","NCU05910"
"CM002242.1","Genbank","gene",4234257,4235509,".","+",".","NCU05903","NCU05903"
"CM002242.1","Genbank","gene",3762536,3763243,".","-",".","NCU05769","NCU05769"
"CM002238.1","Genbank","gene",429337,430124,".","-",".","NCU05671","NCU05671"
"CM002238.1","Genbank","gene",448520,449458,".","-",".","NCU05673","NCU05673"
"CM002238.1","Genbank","gene",449717,452595,".","-",".","NCU05674","NCU05674"
"CM002238.1","Genbank","gene",453712,454278,".","-",".","NCU05675","NCU05675"
"CM002238.1","Genbank","gene",454999,455457,".","-",".","NCU05676","NCU05676"
"CM002238.1","Genbank","gene",456205,456978,".","-",".","NCU05677","NCU05677"
"CM002238.1","Genbank","gene",458931,459470,".","-",".","NCU05678","NCU05678"
"CM002238.1","Genbank","gene",396311,397505,".","+",".","NCU05660","NCU05660"
"CM002238.1","Genbank","gene",387021,387656,".","+",".","NCU05656","NCU05656"
"CM002238.1","Genbank","gene",388933,390336,".","-",".","NCU05657","NCU05657"
"CM002238.1","Genbank","gene",394404,394979,".","+",".","NCU05659","NCU05659"
"CM002237.1","Genbank","gene",1677867,1678593,".","-",".","NCU05463","NCU05463"
"CM002237.1","Genbank","gene",1680517,1682564,".","+",".","NCU05466","NCU05466"
