"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002240.1","Genbank","gene",773459,774595,".","-",".","NCU08885","NCU08885"
"CM002240.1","Genbank","gene",777442,778323,".","+",".","NCU08884","NCU08884"
"CM002239.1","Genbank","gene",5077423,5079517,".","+",".","NCU08836","NCU08836"
"CM002239.1","Genbank","gene",5080650,5082706,".","+",".","NCU08835","NCU08835"
"CM002239.1","Genbank","gene",5083594,5084985,".","+",".","NCU08834","NCU08834"
"CM002239.1","Genbank","gene",5086127,5087106,".","+",".","NCU08833","NCU08833"
"CM002239.1","Genbank","gene",5089750,5092199,".","+",".","NCU08832","NCU08832"
"CM002239.1","Genbank","gene",5094397,5096329,".","-",".","NCU08830","NCU08830"
"CM002239.1","Genbank","gene",5098594,5100144,".","+",".","NCU08829","NCU08829"
"CM002239.1","Genbank","gene",5205406,5206008,".","-",".","NCU08800","NCU08800"
"CM002238.1","Genbank","gene",5090232,5091512,".","+",".","NCU08797","NCU08797"
"CM002238.1","Genbank","gene",5092380,5094174,".","-",".","NCU08796","NCU08796"
"CM002238.1","Genbank","gene",5115408,5116931,".","-",".","NCU08790","NCU08790"
"CM002239.1","Genbank","gene",5207835,5208918,".","+",".","NCU08799","NCU08799"
"CM002238.1","Genbank","gene",5119161,5119898,".","+",".","NCU08789","NCU08789"
"CM002238.1","Genbank","gene",5130163,5131035,".","-",".","NCU08785","NCU08785"
"CM002238.1","Genbank","gene",5145733,5146613,".","+",".","NCU08780","NCU08780"
"CM002238.1","Genbank","gene",5226752,5227600,".","-",".","NCU08765","NCU08765"
"CM002238.1","Genbank","gene",5250258,5251830,".","-",".","NCU08757","NCU08757"
"CM002238.1","Genbank","gene",5252358,5254295,".","-",".","NCU08756","NCU08756"
"CM002238.1","Genbank","gene",5261768,5264452,".","+",".","NCU08753","NCU08753"
"CM002236.1","Genbank","gene",9649955,9651509,".","-",".","NCU08630","NCU08630"
"CM002236.1","Genbank","gene",9689585,9690543,".","-",".","NCU08639","NCU08639"
"CM002238.1","Genbank","gene",4857482,4857922,".","+",".","NCU08576","NCU08576"
"CM002238.1","Genbank","gene",4858979,4859825,".","-",".","NCU08575","NCU08575"
"CM002238.1","Genbank","gene",4861543,4862238,".","-",".","NCU08574","NCU08574"
"CM002238.1","Genbank","gene",4862927,4864049,".","+",".","NCU08573","NCU08573"
"CM002238.1","Genbank","gene",4868987,4869940,".","-",".","NCU08572","NCU08572"
"CM002238.1","Genbank","gene",4876327,4878077,".","+",".","NCU08569","NCU08569"
"CM002238.1","Genbank","gene",4927313,4929808,".","+",".","NCU08558","NCU08558"
"CM002238.1","Genbank","gene",4967092,4968477,".","-",".","NCU08547","NCU08547"
"CM002238.1","Genbank","gene",4969295,4970282,".","+",".","NCU08546","NCU08546"
"CM002238.1","Genbank","gene",4991568,4993181,".","+",".","NCU08539","NCU08539"
"CM002238.1","Genbank","gene",5016034,5017866,".","-",".","NCU08534","NCU08534"
"CM002238.1","Genbank","gene",5019207,5019830,".","-",".","NCU08533","NCU08533"
"CM002238.1","Genbank","gene",5024302,5026908,".","-",".","NCU08532","NCU08532"
"CM002238.1","Genbank","gene",5028419,5031261,".","-",".","NCU08531","NCU08531"
"CM002238.1","Genbank","gene",5056241,5057244,".","-",".","NCU08523","NCU08523"
"CM002238.1","Genbank","gene",5058175,5059242,".","+",".","NCU08522","NCU08522"
"CM002238.1","Genbank","gene",4807036,4808227,".","+",".","NCU08260","NCU08260"
"CM002238.1","Genbank","gene",4811606,4812655,".","+",".","NCU08261","NCU08261"
"CM002238.1","Genbank","gene",4815061,4816061,".","+",".","NCU08262","NCU08262"
"CM002238.1","Genbank","gene",4818973,4820221,".","+",".","NCU08263","NCU08263"
"CM002238.1","Genbank","gene",4820893,4822548,".","+",".","NCU08264","NCU08264"
"CM002238.1","Genbank","gene",4823696,4824538,".","+",".","NCU08265","NCU08265"
"CM002238.1","Genbank","gene",4778023,4779106,".","+",".","NCU08250","NCU08250"
"CM002238.1","Genbank","gene",4780591,4781498,".","+",".","NCU08251","NCU08251"
"CM002238.1","Genbank","gene",4782348,4783813,".","+",".","NCU08252","NCU08252"
"CM002238.1","Genbank","gene",4786333,4787613,".","-",".","NCU08253","NCU08253"
"CM002238.1","Genbank","gene",4788658,4789684,".","+",".","NCU08254","NCU08254"
"CM002238.1","Genbank","gene",4791553,4792371,".","-",".","NCU08255","NCU08255"
"CM002238.1","Genbank","gene",4794104,4794463,".","+",".","NCU08256","NCU08256"
"CM002238.1","Genbank","gene",4795017,4795815,".","-",".","NCU08257","NCU08257"
"CM002238.1","Genbank","gene",4797220,4798623,".","+",".","NCU08258","NCU08258"
"CM002238.1","Genbank","gene",4802863,4804759,".","-",".","NCU08259","NCU08259"
"CM002238.1","Genbank","gene",4752019,4752486,".","+",".","NCU08240","NCU08240"
"CM002238.1","Genbank","gene",4754828,4756339,".","+",".","NCU08241","NCU08241"
"CM002238.1","Genbank","gene",4757559,4758706,".","+",".","NCU08242","NCU08242"
"CM002238.1","Genbank","gene",4761941,4764324,".","-",".","NCU08243","NCU08243"
"CM002238.1","Genbank","gene",4764577,4766164,".","-",".","NCU08244","NCU08244"
"CM002238.1","Genbank","gene",4767460,4769023,".","-",".","NCU08245","NCU08245"
"CM002238.1","Genbank","gene",4769937,4770464,".","+",".","NCU08246","NCU08246"
"CM002238.1","Genbank","gene",4772093,4772442,".","-",".","NCU08247","NCU08247"
"CM002238.1","Genbank","gene",4773154,4773851,".","+",".","NCU08248","NCU08248"
"CM002238.1","Genbank","gene",4775946,4776607,".","+",".","NCU08249","NCU08249"
"CM002238.1","Genbank","gene",4732542,4733660,".","+",".","NCU08234","NCU08234"
"CM002238.1","Genbank","gene",4735926,4738698,".","+",".","NCU08235","NCU08235"
"CM002238.1","Genbank","gene",4740152,4742400,".","-",".","NCU08236","NCU08236"
"CM002238.1","Genbank","gene",4743262,4743806,".","+",".","NCU08237","NCU08237"
"CM002238.1","Genbank","gene",4744493,4745995,".","-",".","NCU08238","NCU08238"
"CM002238.1","Genbank","gene",4748856,4749347,".","-",".","NCU08239","NCU08239"
"CM002238.1","Genbank","gene",4675409,4676370,".","-",".","NCU08220","NCU08220"
"CM002238.1","Genbank","gene",4676768,4677879,".","-",".","NCU08221","NCU08221"
"CM002238.1","Genbank","gene",4680233,4682796,".","+",".","NCU08222","NCU08222"
"CM002238.1","Genbank","gene",4648490,4649239,".","-",".","NCU08210","NCU08210"
"CM002238.1","Genbank","gene",4649976,4652197,".","-",".","NCU08211","NCU08211"
"CM002238.1","Genbank","gene",4652962,4654746,".","-",".","NCU08212","NCU08212"
"CM002238.1","Genbank","gene",4655560,4656093,".","-",".","NCU08213","NCU08213"
"CM002238.1","Genbank","gene",4673731,4674312,".","+",".","NCU08219","NCU08219"
"CM002238.1","Genbank","gene",4626605,4626922,".","-",".","NCU08200","NCU08200"
"CM002238.1","Genbank","gene",4634182,4636013,".","-",".","NCU08204","NCU08204"
"CM002238.1","Genbank","gene",4638295,4639296,".","-",".","NCU08206","NCU08206"
"CM002238.1","Genbank","gene",4640146,4641315,".","+",".","NCU08207","NCU08207"
"CM002238.1","Genbank","gene",4646677,4647252,".","-",".","NCU08209","NCU08209"
"CM002236.1","Genbank","gene",256166,256694,".","+",".","NCU08100","NCU08100"
"CM002236.1","Genbank","gene",257493,259361,".","+",".","NCU08101","NCU08101"
"CM002236.1","Genbank","gene",262020,263387,".","-",".","NCU08102","NCU08102"
"CM002236.1","Genbank","gene",264036,265388,".","-",".","NCU08103","NCU08103"
"CM002236.1","Genbank","gene",291633,292877,".","+",".","NCU08105","NCU08105"
"CM002236.1","Genbank","gene",293167,294573,".","+",".","NCU08106","NCU08106"
"CM002236.1","Genbank","gene",296499,297770,".","-",".","NCU08107","NCU08107"
"CM002236.1","Genbank","gene",302353,303729,".","+",".","NCU08109","NCU08109"
"CM002236.1","Genbank","gene",243324,246248,".","-",".","NCU08096","NCU08096"
"CM002236.1","Genbank","gene",195021,195335,".","-",".","NCU08080","NCU08080"
"CM002236.1","Genbank","gene",198195,198497,".","+",".","NCU08081","NCU08081"
"CM002236.1","Genbank","gene",208395,209343,".","-",".","NCU08083","NCU08083"
"CM002236.1","Genbank","gene",210487,212487,".","+",".","NCU08084","NCU08084"
"CM002236.1","Genbank","gene",214620,215734,".","+",".","NCU08085","NCU08085"
"CM002236.1","Genbank","gene",216105,216521,".","-",".","NCU08086","NCU08086"
"CM002236.1","Genbank","gene",219396,220979,".","-",".","NCU08087","NCU08087"
"CM002236.1","Genbank","gene",224662,224874,".","+",".","NCU08089","NCU08089"
"CM002236.1","Genbank","gene",182428,185051,".","-",".","NCU08075","NCU08075"
"CM002236.1","Genbank","gene",188531,189595,".","-",".","NCU08077","NCU08077"
"CM002236.1","Genbank","gene",190407,191138,".","+",".","NCU08078","NCU08078"
"CM002239.1","Genbank","gene",410280,412264,".","+",".","NCU07652","NCU07652"
"CM002239.1","Genbank","gene",413469,413878,".","+",".","NCU07653","NCU07653"
"CM002239.1","Genbank","gene",361634,362915,".","+",".","NCU07640","NCU07640"
"CM002239.1","Genbank","gene",374192,375687,".","+",".","NCU07641","NCU07641"
"CM002239.1","Genbank","gene",376398,377629,".","+",".","NCU07642","NCU07642"
"CM002239.1","Genbank","gene",377981,379563,".","+",".","NCU07643","NCU07643"
"CM002239.1","Genbank","gene",380902,384787,".","+",".","NCU07644","NCU07644"
"CM002239.1","Genbank","gene",387841,389353,".","+",".","NCU07645","NCU07645"
"CM002239.1","Genbank","gene",390012,391739,".","+",".","NCU07646","NCU07646"
"CM002239.1","Genbank","gene",391746,392192,".","+",".","NCU07647","NCU07647"
"CM002239.1","Genbank","gene",393308,398274,".","+",".","NCU07648","NCU07648"
"CM002239.1","Genbank","gene",325468,326406,".","+",".","NCU07630","NCU07630"
"CM002239.1","Genbank","gene",326521,327813,".","-",".","NCU07631","NCU07631"
"CM002239.1","Genbank","gene",335889,337120,".","+",".","NCU07633","NCU07633"
"CM002239.1","Genbank","gene",340142,342668,".","+",".","NCU07634","NCU07634"
"CM002239.1","Genbank","gene",343938,344489,".","+",".","NCU07635","NCU07635"
"CM002239.1","Genbank","gene",345246,346821,".","+",".","NCU07636","NCU07636"
"CM002239.1","Genbank","gene",349040,351899,".","+",".","NCU07637","NCU07637"
"CM002239.1","Genbank","gene",353975,356880,".","+",".","NCU07638","NCU07638"
"CM002239.1","Genbank","gene",307996,309679,".","+",".","NCU07623","NCU07623"
"CM002239.1","Genbank","gene",315068,317473,".","+",".","NCU07625","NCU07625"
"CM002239.1","Genbank","gene",318163,319473,".","+",".","NCU07626","NCU07626"
"CM002239.1","Genbank","gene",320439,321524,".","+",".","NCU07627","NCU07627"
"CM002239.1","Genbank","gene",322256,323143,".","+",".","NCU07628","NCU07628"
"CM002239.1","Genbank","gene",323849,324865,".","+",".","NCU07629","NCU07629"
"CM002239.1","Genbank","gene",200140,200589,".","+",".","NCU07600","NCU07600"
"CM002239.1","Genbank","gene",201056,202551,".","-",".","NCU07601","NCU07601"
"CM002239.1","Genbank","gene",206078,206393,".","-",".","NCU07602","NCU07602"
"CM002239.1","Genbank","gene",207686,209876,".","-",".","NCU07603","NCU07603"
"CM002239.1","Genbank","gene",226374,227031,".","+",".","NCU07606","NCU07606"
"CM002239.1","Genbank","gene",174775,177213,".","-",".","NCU07592","NCU07592"
"CM002239.1","Genbank","gene",178291,180040,".","+",".","NCU07593","NCU07593"
"CM002239.1","Genbank","gene",182437,183928,".","-",".","NCU07594","NCU07594"
"CM002239.1","Genbank","gene",185124,186148,".","+",".","NCU07595","NCU07595"
"CM002239.1","Genbank","gene",198403,199260,".","+",".","NCU07599","NCU07599"
"CM002239.1","Genbank","gene",141914,142889,".","-",".","NCU07581","NCU07581"
"CM002240.1","Genbank","gene",6081633,6083258,".","-",".","NCU07249","NCU07249"
"CM002240.1","Genbank","gene",6119262,6119798,".","+",".","NCU07244","NCU07244"
"CM002240.1","Genbank","gene",6120566,6121372,".","-",".","NCU07243","NCU07243"
"CM002240.1","Genbank","gene",6123260,6124310,".","-",".","NCU07242","NCU07242"
"CM002240.1","Genbank","gene",6155250,6157523,".","+",".","NCU07235","NCU07235"
"CM002240.1","Genbank","gene",6177261,6177892,".","+",".","NCU07229","NCU07229"
"CM002240.1","Genbank","gene",6192810,6193672,".","+",".","NCU07227","NCU07227"
"CM002240.1","Genbank","gene",6194674,6197388,".","-",".","NCU07226","NCU07226"
"CM002240.1","Genbank","gene",6214817,6215116,".","+",".","NCU07219","NCU07219"
"CM002240.1","Genbank","gene",6217322,6218940,".","-",".","NCU07218","NCU07218"
"CM002240.1","Genbank","gene",6220001,6220672,".","-",".","NCU07217","NCU07217"
"CM002240.1","Genbank","gene",6222268,6222909,".","-",".","NCU07216","NCU07216"
"CM002240.1","Genbank","gene",6223717,6224199,".","-",".","NCU07215","NCU07215"
"CM002240.1","Genbank","gene",6225076,6227238,".","-",".","NCU07214","NCU07214"
"CM002240.1","Genbank","gene",6228735,6229094,".","-",".","NCU07213","NCU07213"
"CM002240.1","Genbank","gene",6229405,6230566,".","-",".","NCU07212","NCU07212"
"CM002240.1","Genbank","gene",6231160,6232580,".","-",".","NCU07211","NCU07211"
"CM002240.1","Genbank","gene",6235622,6236738,".","-",".","NCU07209","NCU07209"
"CM002240.1","Genbank","gene",6237807,6238634,".","-",".","NCU07208","NCU07208"
"CM002240.1","Genbank","gene",6239638,6241091,".","-",".","NCU07207","NCU07207"
"CM002240.1","Genbank","gene",6411400,6412219,".","-",".","NCU07152","NCU07152"
"CM002240.1","Genbank","gene",6412876,6413555,".","+",".","NCU07151","NCU07151"
"CM002240.1","Genbank","gene",6414593,6416401,".","+",".","NCU07150","NCU07150"
"CM002240.1","Genbank","gene",6417640,6419476,".","+",".","NCU07149","NCU07149"
"CM002240.1","Genbank","gene",6420073,6422165,".","-",".","NCU07148","NCU07148"
"CM002240.1","Genbank","gene",6422489,6423410,".","+",".","NCU07147","NCU07147"
"CM002240.1","Genbank","gene",6423834,6427067,".","+",".","NCU07146","NCU07146"
"CM002240.1","Genbank","gene",6428125,6429262,".","+",".","NCU07145","NCU07145"
"CM002240.1","Genbank","gene",6431522,6433447,".","-",".","NCU07144","NCU07144"
"CM002241.1","Genbank","gene",1305,3239,".","-",".","NCU07143","NCU07143"
"CM002241.1","Genbank","gene",20386,21842,".","+",".","NCU07138","NCU07138"
"CM002241.1","Genbank","gene",29375,30141,".","+",".","NCU07136","NCU07136"
"CM002241.1","Genbank","gene",121813,128184,".","-",".","NCU07116","NCU07116"
"CM002241.1","Genbank","gene",128969,130900,".","-",".","NCU07115","NCU07115"
"CM002241.1","Genbank","gene",142124,144802,".","-",".","NCU07110","NCU07110"
"CM002241.1","Genbank","gene",145093,145529,".","-",".","NCU07109","NCU07109"
"CM002241.1","Genbank","gene",153550,154920,".","+",".","NCU07107","NCU07107"
"CM002241.1","Genbank","gene",157770,158549,".","-",".","NCU07106","NCU07106"
"CM002241.1","Genbank","gene",160017,160757,".","-",".","NCU07105","NCU07105"
"CM002241.1","Genbank","gene",161935,162582,".","+",".","NCU07104","NCU07104"
"CM002241.1","Genbank","gene",163916,164689,".","+",".","NCU07103","NCU07103"
