"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002237.1","Genbank","gene",4312939,4316864,".","-",".","NCU10809","NCU10809"
"CM002241.1","Genbank","gene",4119187,4122396,".","-",".","NCU10597","NCU10597"
"CM002239.1","Genbank","gene",31868,33628,".","+",".","NCU10572","NCU10572"
"CM002238.1","Genbank","gene",5235112,5236734,".","-",".","NCU10567","NCU10567"
"CM002236.1","Genbank","gene",5250694,5251817,".","-",".","NCU10507","NCU10507"
"CM002237.1","Genbank","gene",2899017,2900334,".","-",".","NCU10404","NCU10404"
"CM002240.1","Genbank","gene",3109666,3112538,".","+",".","NCU10359","NCU10359"
"CM002240.1","Genbank","gene",1454126,1456888,".","-",".","NCU10091","NCU10091"
"CM002236.1","Genbank","gene",2361425,2362324,".","+",".","NCU09976","NCU09976"
"CM002236.1","Genbank","gene",17441,19615,".","+",".","NCU09904","NCU09904"
"CM002236.1","Genbank","gene",34981,39245,".","+",".","NCU09906","NCU09906"
"CM002240.1","Genbank","gene",552089,554908,".","+",".","NCU09832","NCU09832"
"CM002241.1","Genbank","gene",1142553,1145119,".","+",".","NCU09792","NCU09792"
"CM002237.1","Genbank","gene",4291182,4291996,".","+",".","NCU09768","NCU09768"
"CM002237.1","Genbank","gene",4317187,4321936,".","+",".","NCU09760","NCU09760"
"CM002240.1","Genbank","gene",812314,813917,".","+",".","NCU09694","NCU09694"
"CM002240.1","Genbank","gene",815771,817560,".","+",".","NCU09693","NCU09693"
"CM002239.1","Genbank","gene",108982,109942,".","-",".","NCU09664","NCU09664"
"CM002237.1","Genbank","gene",40799,41401,".","-",".","NCU09619","NCU09619"
"CM002237.1","Genbank","gene",41526,42883,".","-",".","NCU09617","NCU09617"
"CM002237.1","Genbank","gene",57518,58796,".","+",".","NCU09611","NCU09611"
"CM002240.1","Genbank","gene",4493702,4495126,".","-",".","NCU09532","NCU09532"
"CM002238.1","Genbank","gene",57807,60112,".","+",".","NCU09511","NCU09511"
"CM002237.1","Genbank","gene",4451075,4452364,".","-",".","NCU09491","NCU09491"
"CM002242.1","Genbank","gene",1173596,1175261,".","-",".","NCU09422","NCU09422"
"CM002237.1","Genbank","gene",4219386,4223547,".","-",".","NCU09355","NCU09355"
"CM002237.1","Genbank","gene",4129416,4133255,".","+",".","NCU09335","NCU09335"
"CM002236.1","Genbank","gene",9351481,9354965,".","+",".","NCU09267","NCU09267"
"CM002236.1","Genbank","gene",9392348,9397527,".","-",".","NCU09253","NCU09253"
"CM002236.1","Genbank","gene",9444660,9448137,".","+",".","NCU09240","NCU09240"
"CM002238.1","Genbank","gene",277684,279201,".","-",".","NCU09183","NCU09183"
"CM002238.1","Genbank","gene",287851,290825,".","-",".","NCU09187","NCU09187"
"CM002238.1","Genbank","gene",292003,295031,".","+",".","NCU09188","NCU09188"
"CM002236.1","Genbank","gene",5379535,5382753,".","+",".","NCU09115","NCU09115"
"CM002236.1","Genbank","gene",766238,767152,".","-",".","NCU09075","NCU09075"
"CM002242.1","Genbank","gene",431020,432418,".","+",".","NCU09043","NCU09043"
"CM002237.1","Genbank","gene",3883967,3886016,".","-",".","NCU08750","NCU08750"
"CM002237.1","Genbank","gene",3875261,3877329,".","-",".","NCU08747","NCU08747"
"CM002237.1","Genbank","gene",3792534,3794040,".","-",".","NCU08720","NCU08720"
"CM002237.1","Genbank","gene",3773044,3776758,".","+",".","NCU08715","NCU08715"
"CM002237.1","Genbank","gene",3739991,3740964,".","-",".","NCU08703","NCU08703"
"CM002239.1","Genbank","gene",4131246,4131791,".","-",".","NCU08680","NCU08680"
"CM002236.1","Genbank","gene",9694632,9697675,".","+",".","NCU08641","NCU08641"
"CM002236.1","Genbank","gene",9666967,9667581,".","+",".","NCU08635","NCU08635"
"CM002238.1","Genbank","gene",4932034,4932902,".","-",".","NCU08557","NCU08557"
"CM002238.1","Genbank","gene",4933196,4935949,".","-",".","NCU08556","NCU08556"
"CM002237.1","Genbank","gene",4085564,4090013,".","-",".","NCU08443","NCU08443"
"CM002236.1","Genbank","gene",5660914,5662467,".","-",".","NCU08350","NCU08350"
"CM002238.1","Genbank","gene",4711338,4716085,".","-",".","NCU08230","NCU08230"
"CM002238.1","Genbank","gene",4717092,4719148,".","-",".","NCU08231","NCU08231"
"CM002238.1","Genbank","gene",4721990,4723984,".","+",".","NCU08232","NCU08232"
"CM002238.1","Genbank","gene",4683042,4684305,".","-",".","NCU08223","NCU08223"
"CM002238.1","Genbank","gene",4599890,4601724,".","-",".","NCU08190","NCU08190"
"CM002242.1","Genbank","gene",3673505,3674131,".","+",".","NCU08187","NCU08187"
"CM002242.1","Genbank","gene",3618900,3620594,".","+",".","NCU08170","NCU08170"
"CM002236.1","Genbank","gene",240744,241840,".","-",".","NCU08095","NCU08095"
"CM002236.1","Genbank","gene",109911,112060,".","+",".","NCU08052","NCU08052"
"CM002236.1","Genbank","gene",117750,119387,".","+",".","NCU08055","NCU08055"
"CM002239.1","Genbank","gene",3780131,3780975,".","-",".","NCU07976","NCU07976"
"CM002239.1","Genbank","gene",3781915,3782936,".","+",".","NCU07977","NCU07977"
"CM002239.1","Genbank","gene",1375189,1375575,".","-",".","NCU07912","NCU07912"
"CM002239.1","Genbank","gene",1388691,1390248,".","-",".","NCU07908","NCU07908"
"CM002238.1","Genbank","gene",1059964,1062628,".","-",".","NCU07840","NCU07840"
"CM002240.1","Genbank","gene",369556,371037,".","+",".","NCU07768","NCU07768"
"CM002239.1","Genbank","gene",2332427,2333746,".","-",".","NCU07661","NCU07661"
"CM002239.1","Genbank","gene",164293,167050,".","+",".","NCU07590","NCU07590"
"CM002238.1","Genbank","gene",4322897,4324551,".","+",".","NCU07569","NCU07569"
"CM002238.1","Genbank","gene",4442636,4443891,".","-",".","NCU07540","NCU07540"
"CM002238.1","Genbank","gene",4573918,4575576,".","-",".","NCU07511","NCU07511"
"CM002236.1","Genbank","gene",429105,431229,".","-",".","NCU07491","NCU07491"
"CM002236.1","Genbank","gene",467141,469295,".","-",".","NCU07482","NCU07482"
"CM002236.1","Genbank","gene",512384,513927,".","-",".","NCU07474","NCU07474"
"CM002236.1","Genbank","gene",514506,519273,".","-",".","NCU07473","NCU07473"
"CM002236.1","Genbank","gene",535655,538185,".","+",".","NCU07467","NCU07467"
"CM002236.1","Genbank","gene",543682,546443,".","+",".","NCU07463","NCU07463"
"CM002236.1","Genbank","gene",570732,573135,".","-",".","NCU07454","NCU07454"
"CM002236.1","Genbank","gene",6280595,6282522,".","-",".","NCU07349","NCU07349"
"CM002236.1","Genbank","gene",6295972,6297125,".","+",".","NCU07345","NCU07345"
"CM002239.1","Genbank","gene",4343749,4345780,".","+",".","NCU07332","NCU07332"
"CM002239.1","Genbank","gene",4418395,4419413,".","+",".","NCU07310","NCU07310"
"CM002239.1","Genbank","gene",4513115,4514500,".","-",".","NCU07287","NCU07287"
"CM002239.1","Genbank","gene",4612581,4615703,".","+",".","NCU07255","NCU07255"
"CM002241.1","Genbank","gene",20386,21842,".","+",".","NCU07138","NCU07138"
"CM002241.1","Genbank","gene",72714,76049,".","-",".","NCU07121","NCU07121"
"CM002241.1","Genbank","gene",292725,294498,".","+",".","NCU07064","NCU07064"
"CM002241.1","Genbank","gene",297190,299370,".","-",".","NCU07063","NCU07063"
"CM002241.1","Genbank","gene",324400,325645,".","+",".","NCU07061","NCU07061"
"CM002239.1","Genbank","gene",4980539,4982667,".","-",".","NCU07034","NCU07034"
"CM002239.1","Genbank","gene",4684170,4685401,".","-",".","NCU06965","NCU06965"
"CM002242.1","Genbank","gene",786327,788384,".","+",".","NCU06926","NCU06926"
"CM002237.1","Genbank","gene",1852226,1854775,".","+",".","NCU06824","NCU06824"
"CM002237.1","Genbank","gene",2070758,2072548,".","+",".","NCU06747","NCU06747"
"CM002239.1","Genbank","gene",1756356,1757159,".","-",".","NCU06597","NCU06597"
"CM002239.1","Genbank","gene",1729248,1730877,".","+",".","NCU06588","NCU06588"
"CM002239.1","Genbank","gene",1731285,1733184,".","-",".","NCU06589","NCU06589"
"CM002238.1","Genbank","gene",1377695,1378620,".","-",".","NCU06427","NCU06427"
"CM002239.1","Genbank","gene",2765568,2768250,".","-",".","NCU06366","NCU06366"
"CM002239.1","Genbank","gene",2907628,2909306,".","+",".","NCU06326","NCU06326"
"CM002239.1","Genbank","gene",2942035,2944415,".","+",".","NCU06315","NCU06315"
"CM002242.1","Genbank","gene",1615135,1617352,".","-",".","NCU06153","NCU06153"
"CM002242.1","Genbank","gene",1692299,1694511,".","+",".","NCU06131","NCU06131"
"CM002242.1","Genbank","gene",1753075,1754131,".","-",".","NCU06114","NCU06114"
"CM002242.1","Genbank","gene",1762523,1764786,".","+",".","NCU06111","NCU06111"
"CM002241.1","Genbank","gene",3136140,3136649,".","-",".","NCU05998","NCU05998"
"CM002241.1","Genbank","gene",3428213,3431352,".","-",".","NCU05931","NCU05931"
"CM002241.1","Genbank","gene",3436984,3438174,".","+",".","NCU05928","NCU05928"
"CM002241.1","Genbank","gene",3464916,3467019,".","+",".","NCU05922","NCU05922"
"CM002241.1","Genbank","gene",3469171,3471488,".","+",".","NCU05920","NCU05920"
"CM002242.1","Genbank","gene",4155062,4158498,".","+",".","NCU05882","NCU05882"
"CM002242.1","Genbank","gene",4140809,4143518,".","-",".","NCU05878","NCU05878"
"CM002242.1","Genbank","gene",3813759,3815269,".","+",".","NCU05784","NCU05784"
"CM002242.1","Genbank","gene",3820853,3822961,".","+",".","NCU05786","NCU05786"
"CM002242.1","Genbank","gene",3800740,3801972,".","+",".","NCU05779","NCU05779"
"CM002238.1","Genbank","gene",581471,582914,".","-",".","NCU05706","NCU05706"
"CM002238.1","Genbank","gene",427250,428547,".","-",".","NCU05670","NCU05670"
"CM002238.1","Genbank","gene",402181,403426,".","+",".","NCU05663","NCU05663"
"CM002238.1","Genbank","gene",425598,426575,".","-",".","NCU05669","NCU05669"
"CM002241.1","Genbank","gene",1197292,1198237,".","+",".","NCU05652","NCU05652"
"CM002241.1","Genbank","gene",1237277,1238587,".","+",".","NCU05639","NCU05639"
"CM002241.1","Genbank","gene",1595091,1596445,".","+",".","NCU05534","NCU05534"
"CM002237.1","Genbank","gene",1514529,1516735,".","-",".","NCU05394","NCU05394"
"CM002237.1","Genbank","gene",1403407,1404491,".","-",".","NCU05351","NCU05351"
"CM002239.1","Genbank","gene",5353680,5359511,".","-",".","NCU05316","NCU05316"
"CM002239.1","Genbank","gene",5376882,5378777,".","+",".","NCU05309","NCU05309"
"CM002239.1","Genbank","gene",5810737,5812479,".","-",".","NCU05189","NCU05189"
"CM002239.1","Genbank","gene",5816743,5819374,".","+",".","NCU05188","NCU05188"
"CM002239.1","Genbank","gene",5831764,5836241,".","+",".","NCU05183","NCU05183"
"CM002239.1","Genbank","gene",5912162,5913850,".","+",".","NCU05160","NCU05160"
"CM002241.1","Genbank","gene",3567193,3570275,".","-",".","NCU05151","NCU05151"
"CM002241.1","Genbank","gene",3573081,3576147,".","+",".","NCU05149","NCU05149"
"CM002241.1","Genbank","gene",3576423,3577317,".","+",".","NCU05148","NCU05148"
"CM002241.1","Genbank","gene",3586229,3588999,".","+",".","NCU05143","NCU05143"
"CM002241.1","Genbank","gene",3591245,3592915,".","-",".","NCU05141","NCU05141"
"CM002241.1","Genbank","gene",3598203,3600069,".","+",".","NCU05138","NCU05138"
"CM002241.1","Genbank","gene",3607514,3610517,".","+",".","NCU05135","NCU05135"
"CM002241.1","Genbank","gene",3645984,3647731,".","+",".","NCU05131","NCU05131"
"CM002241.1","Genbank","gene",3674569,3677884,".","-",".","NCU05123","NCU05123"
"CM002241.1","Genbank","gene",3840490,3842149,".","-",".","NCU05068","NCU05068"
"CM002241.1","Genbank","gene",3965602,3966845,".","-",".","NCU05040","NCU05040"
"CM002241.1","Genbank","gene",4115923,4117080,".","+",".","NCU05005","NCU05005"
"CM002240.1","Genbank","gene",1539009,1541164,".","-",".","NCU04603","NCU04603"
"CM002242.1","Genbank","gene",1498176,1501271,".","+",".","NCU04544","NCU04544"
"CM002239.1","Genbank","gene",3086371,3088512,".","+",".","NCU04526","NCU04526"
"CM002239.1","Genbank","gene",3099629,3102348,".","-",".","NCU04521","NCU04521"
"CM002239.1","Genbank","gene",3113922,3118231,".","-",".","NCU04516","NCU04516"
"CM002239.1","Genbank","gene",3117177,3117876,".","+",".","NCU04515","NCU04515"
"CM002239.1","Genbank","gene",3180301,3183418,".","-",".","NCU04493","NCU04493"
"CM002239.1","Genbank","gene",3218986,3220586,".","-",".","NCU04480","NCU04480"
"CM002239.1","Genbank","gene",3446601,3449474,".","-",".","NCU04415","NCU04415"
"CM002239.1","Genbank","gene",3680488,3682557,".","-",".","NCU04351","NCU04351"
"CM002240.1","Genbank","gene",5612475,5614848,".","-",".","NCU04322","NCU04322"
"CM002240.1","Genbank","gene",5497886,5499495,".","+",".","NCU04285","NCU04285"
"CM002240.1","Genbank","gene",5213973,5215810,".","-",".","NCU04211","NCU04211"
"CM002240.1","Genbank","gene",5197612,5199203,".","+",".","NCU04205","NCU04205"
"CM002240.1","Genbank","gene",5160834,5162557,".","-",".","NCU04193","NCU04193"
"CM002240.1","Genbank","gene",5171516,5172309,".","+",".","NCU04197","NCU04197"
"CM002240.1","Genbank","gene",4864450,4865151,".","-",".","NCU04107","NCU04107"
"CM002241.1","Genbank","gene",2599977,2601799,".","+",".","NCU04058","NCU04058"
"CM002241.1","Genbank","gene",2548984,2550870,".","-",".","NCU04046","NCU04046"
"CM002241.1","Genbank","gene",2216452,2218594,".","-",".","NCU03950","NCU03950"
"CM002240.1","Genbank","gene",2464316,2466286,".","+",".","NCU03803","NCU03803"
"CM002240.1","Genbank","gene",2361891,2366042,".","-",".","NCU03771","NCU03771"
"CM002240.1","Genbank","gene",2368053,2371420,".","+",".","NCU03773","NCU03773"
"CM002240.1","Genbank","gene",2001885,2003957,".","+",".","NCU03660","NCU03660"
"CM002240.1","Genbank","gene",1930747,1934109,".","+",".","NCU03643","NCU03643"
"CM002240.1","Genbank","gene",1935640,1940693,".","+",".","NCU03645","NCU03645"
"CM002240.1","Genbank","gene",1941601,1946420,".","-",".","NCU03646","NCU03646"
"CM002240.1","Genbank","gene",1953854,1957179,".","-",".","NCU03648","NCU03648"
"CM002240.1","Genbank","gene",1861841,1864327,".","-",".","NCU03617","NCU03617"
"CM002240.1","Genbank","gene",1802295,1804777,".","+",".","NCU03600","NCU03600"
"CM002240.1","Genbank","gene",1808818,1810999,".","+",".","NCU03602","NCU03602"
"CM002240.1","Genbank","gene",1817078,1818237,".","+",".","NCU03604","NCU03604"
"CM002237.1","Genbank","gene",463178,466360,".","-",".","NCU03501","NCU03501"
"CM002237.1","Genbank","gene",970229,972101,".","-",".","NCU03361","NCU03361"
"CM002237.1","Genbank","gene",984305,985957,".","-",".","NCU03358","NCU03358"
"CM002236.1","Genbank","gene",5151576,5154421,".","-",".","NCU03274","NCU03274"
"CM002236.1","Genbank","gene",8529635,8533920,".","-",".","NCU02976","NCU02976"
"CM002236.1","Genbank","gene",8534004,8536110,".","+",".","NCU02975","NCU02975"
"CM002236.1","Genbank","gene",8714260,8717710,".","-",".","NCU02913","NCU02913"
"CM002236.1","Genbank","gene",8799196,8800918,".","-",".","NCU02887","NCU02887"
"CM002236.1","Genbank","gene",8813494,8815549,".","-",".","NCU02883","NCU02883"
"CM002236.1","Genbank","gene",8905083,8906549,".","-",".","NCU02854","NCU02854"
"CM002236.1","Genbank","gene",8911432,8915508,".","+",".","NCU02853","NCU02853"
"CM002236.1","Genbank","gene",3245001,3246399,".","+",".","NCU02700","NCU02700"
"CM002236.1","Genbank","gene",3125823,3129123,".","-",".","NCU02666","NCU02666"
"CM002236.1","Genbank","gene",2857079,2858294,".","+",".","NCU02596","NCU02596"
"CM002236.1","Genbank","gene",2795127,2796651,".","-",".","NCU02579","NCU02579"
"CM002236.1","Genbank","gene",2568988,2571916,".","-",".","NCU02512","NCU02512"
"CM002236.1","Genbank","gene",2588108,2589496,".","+",".","NCU02516","NCU02516"
"CM002242.1","Genbank","gene",2724896,2725785,".","-",".","NCU02370","NCU02370"
"CM002242.1","Genbank","gene",2741415,2742666,".","+",".","NCU02363","NCU02363"
"CM002242.1","Genbank","gene",2844934,2848061,".","-",".","NCU02343","NCU02343"
"CM002242.1","Genbank","gene",2918564,2920297,".","-",".","NCU02322","NCU02322"
"CM002242.1","Genbank","gene",3392850,3395421,".","+",".","NCU02191","NCU02191"
"CM002236.1","Genbank","gene",965259,968393,".","+",".","NCU02179","NCU02179"
"CM002236.1","Genbank","gene",983862,987884,".","+",".","NCU02175","NCU02175"
"CM002236.1","Genbank","gene",1038405,1040827,".","+",".","NCU02164","NCU02164"
"CM002236.1","Genbank","gene",1040528,1042071,".","-",".","NCU02163","NCU02163"
"CM002236.1","Genbank","gene",1120540,1123500,".","-",".","NCU02138","NCU02138"
"CM002236.1","Genbank","gene",1153067,1155147,".","-",".","NCU02128","NCU02128"
"CM002236.1","Genbank","gene",1296574,1298202,".","+",".","NCU02098","NCU02098"
"CM002236.1","Genbank","gene",2077848,2079777,".","+",".","NCU01906","NCU01906"
"CM002236.1","Genbank","gene",2079813,2081745,".","-",".","NCU01905","NCU01905"
"CM002236.1","Genbank","gene",2082506,2083718,".","+",".","NCU01904","NCU01904"
"CM002236.1","Genbank","gene",2102000,2104394,".","+",".","NCU01898","NCU01898"
"CM002236.1","Genbank","gene",2156300,2159194,".","+",".","NCU01883","NCU01883"
"CM002237.1","Genbank","gene",2644627,2646922,".","+",".","NCU01720","NCU01720"
"CM002237.1","Genbank","gene",3243754,3245613,".","-",".","NCU01504","NCU01504"
"CM002240.1","Genbank","gene",4610429,4613810,".","+",".","NCU01476","NCU01476"
"CM002240.1","Genbank","gene",4781437,4783164,".","+",".","NCU01428","NCU01428"
"CM002240.1","Genbank","gene",3759325,3760819,".","+",".","NCU01355","NCU01355"
"CM002240.1","Genbank","gene",3248629,3250248,".","+",".","NCU01209","NCU01209"
"CM002240.1","Genbank","gene",3136386,3140959,".","-",".","NCU01176","NCU01176"
"CM002240.1","Genbank","gene",2979031,2980451,".","+",".","NCU01127","NCU01127"
"CM002240.1","Genbank","gene",2888783,2889727,".","+",".","NCU01092","NCU01092"
"CM002240.1","Genbank","gene",2830979,2832346,".","-",".","NCU01072","NCU01072"
"CM002240.1","Genbank","gene",2801834,2803046,".","+",".","NCU01063","NCU01063"
"CM002240.1","Genbank","gene",2819401,2821928,".","-",".","NCU01068","NCU01068"
"CM002236.1","Genbank","gene",6476265,6477882,".","-",".","NCU00990","NCU00990"
"CM002236.1","Genbank","gene",6480932,6483194,".","+",".","NCU00988","NCU00988"
"CM002236.1","Genbank","gene",6640572,6645867,".","-",".","NCU00941","NCU00941"
"CM002236.1","Genbank","gene",6824881,6827679,".","-",".","NCU00900","NCU00900"
"CM002236.1","Genbank","gene",6829030,6832236,".","+",".","NCU00899","NCU00899"
"CM002236.1","Genbank","gene",6947843,6948649,".","+",".","NCU00855","NCU00855"
"CM002236.1","Genbank","gene",7043408,7045920,".","-",".","NCU00825","NCU00825"
"CM002236.1","Genbank","gene",7201094,7201383,".","+",".","NCU00781","NCU00781"
"CM002236.1","Genbank","gene",7331956,7334246,".","-",".","NCU00748","NCU00748"
"CM002236.1","Genbank","gene",7386748,7388890,".","-",".","NCU00732","NCU00732"
"CM002236.1","Genbank","gene",7395887,7397486,".","-",".","NCU00729","NCU00729"
"CM002236.1","Genbank","gene",7521195,7523464,".","-",".","NCU00695","NCU00695"
"CM002236.1","Genbank","gene",7567673,7570176,".","+",".","NCU00684","NCU00684"
"CM002238.1","Genbank","gene",4023140,4027332,".","+",".","NCU00486","NCU00486"
"CM002238.1","Genbank","gene",3907830,3909667,".","+",".","NCU00451","NCU00451"
"CM002238.1","Genbank","gene",3447697,3448818,".","-",".","NCU00322","NCU00322"
"CM002238.1","Genbank","gene",3166373,3167295,".","+",".","NCU00247","NCU00247"
"CM002238.1","Genbank","gene",3168071,3169271,".","+",".","NCU00248","NCU00248"
"CM002238.1","Genbank","gene",3118490,3120588,".","+",".","NCU00236","NCU00236"
"CM002238.1","Genbank","gene",3091017,3091822,".","+",".","NCU00229","NCU00229"
"CM002238.1","Genbank","gene",2844137,2847977,".","+",".","NCU00161","NCU00161"
"CM002238.1","Genbank","gene",2338446,2340872,".","-",".","NCU00026","NCU00026"
